city,city_ascii,country,latitude,longitude,population
Reidsville,Reidsville,United States,36.3379,-79.6726,13541
Chanaral,Chanaral,Chile,-29.03,-71.43,13543
Richton Park,Richton Park,United States,41.4821,-87.7353,13557
Moss Point,Moss Point,United States,30.4241,-88.5289,13570
Palos Verdes Estates,Palos Verdes Estates,United States,33.7871,-118.3976,13586
Frias,Frias,Argentina,-28.6496,-65.15,13594
Lyndhurst,Lyndhurst,United States,41.5172,-81.4922,13605
Waunakee,Waunakee,United States,43.183,-89.4426,13607
Mar de Ajó,Mar de Ajo,Argentina,-36.7162,-56.6766,13610
Ocean View,Ocean View,United States,38.5357,-75.0991,13612
Rincon,Rincon,United States,32.2936,-81.2357,13617
North Mankato,North Mankato,United States,44.181,-94.0377,13619
Price,Price,United States,39.604,-110.8004,13627
Baker,Baker,United States,30.5833,-91.1578,13628
Port Lincoln,Port Lincoln,Australia,-34.7332,135.8666,13630
Sauk Rapids,Sauk Rapids,United States,45.5981,-94.154,13631
Pedreiras,Pedreiras,Brazil,-4.5696,-44.67,13638
Roselle Park,Roselle Park,United States,40.6653,-74.2667,13638
Grover Beach,Grover Beach,United States,35.1205,-120.6199,13641
Bongaree,Bongaree,Australia,-27.0787,153.1509,13649
Destin,Destin,United States,30.395,-86.4701,13654
Seabrook,Seabrook,United States,29.5751,-95.0236,13656
Bexley,Bexley,United States,39.965,-82.9342,13669
St. Ann's Bay,St. Ann's Bay,Jamaica,18.4326,-77.1995,13671
Swellendam,Swellendam,South Africa,-34.0196,20.43,13674
Motupe,Motupe,Peru,-6.15,-79.71,13681
Carpinteria,Carpinteria,United States,34.3961,-119.5117,13684
Grain Valley,Grain Valley,United States,39.0166,-94.2086,13684
Lamas,Lamas,Peru,-6.43,-76.52,13693
Franklin,Franklin,United States,29.7851,-91.5098,13706
Lewisville,Lewisville,United States,36.1029,-80.4167,13710
Clewiston,Clewiston,United States,26.7532,-80.9399,13716
Thompson,Thompson,Canada,55.7499,-97.8666,13727
Harper Woods,Harper Woods,United States,42.439,-82.9294,13730
Vidalia,Vidalia,United States,32.2134,-82.4035,13736
Zareh Sharan,Zareh Sharan,Afghanistan,32.85,68.4167,13737
Ang Thong,Ang Thong,Thailand,14.5833,100.45,13738
Whitehall,Whitehall,United States,40.3602,-79.9898,13749
Bandarbeyla,Bandarbeyla,Somalia,9.4833,50.8167,13753
Wauconda,Wauconda,United States,42.2749,-88.136,13758
Wixom,Wixom,United States,42.5244,-83.5347,13758
Sharonville,Sharonville,United States,39.2824,-84.4069,13761
Hutchinson,Hutchinson,United States,44.8856,-94.3763,13767
Alpena,Alpena,United States,45.0745,-83.4383,13767
Southern Pines,Southern Pines,United States,35.1922,-79.4042,13782
Gardendale,Gardendale,United States,33.6677,-86.8069,13783
Quesnel,Quesnel,Canada,52.9837,-122.4833,13788
Mwinilunga,Mwinilunga,Zambia,-11.7396,24.44,13798
Taos,Taos,United States,36.3868,-105.5802,13799
Middlesex,Middlesex,United States,40.5744,-74.5011,13812
Jasper,Jasper,United States,33.8514,-87.2719,13812
Singleton,Singleton,Australia,-32.5695,151.16,13813
Wood Dale,Wood Dale,United States,41.9665,-87.9808,13813
Artesia,Artesia,United States,32.8479,-104.4277,13816
Mount Dora,Mount Dora,United States,28.8143,-81.6344,13818
Moberly,Moberly,United States,39.4185,-92.4364,13821
Kem,Kem,Russia,64.9536,34.5684,13829
Hidalgo,Hidalgo,United States,26.108,-98.2481,13831
Muscle Shoals,Muscle Shoals,United States,34.7426,-87.6336,13831
Ephrata,Ephrata,United States,40.1811,-76.1812,13833
Hendersonville,Hendersonville,United States,35.3239,-82.4579,13840
Guapi,Guapi,Colombia,2.5604,-77.86,13853
Elizabethton,Elizabethton,United States,36.3363,-82.238,13854
Metuchen,Metuchen,United States,40.5422,-74.3628,13871
Maumee,Maumee,United States,41.5695,-83.6635,13874
Richmond,Richmond,Australia,-33.5995,150.74,13880
Kinkala,Kinkala,Congo (Brazzaville),-4.356,14.762,13882
Hazel Crest,Hazel Crest,United States,41.5732,-87.6899,13892
Allouez,Allouez,United States,44.472,-88.0261,13896
Port Augusta,Port Augusta,Australia,-32.49,137.77,13897
Baraboo,Baraboo,United States,43.4696,-89.7378,13902
Beach Park,Beach Park,United States,42.4261,-87.8584,13913
DeRidder,DeRidder,United States,30.8467,-93.2931,13934
Rantoul,Rantoul,United States,40.3032,-88.1551,13934
Saraland,Saraland,United States,30.8439,-88.0954,13942
Port Orchard,Port Orchard,United States,47.516,-122.6616,13945
Okmulgee,Okmulgee,United States,35.6136,-96.0069,13959
Livingston,Livingston,United States,37.3875,-120.7249,13961
Conneaut,Conneaut,United States,41.9277,-80.5685,13963
East Wenatchee,East Wenatchee,United States,47.4172,-120.2809,13968
Whitefish Bay,Whitefish Bay,United States,43.1132,-87.9004,13972
Covington,Covington,United States,33.6049,-83.8466,13977
Forest Park,Forest Park,United States,41.8683,-87.8157,13982
Koundara,Koundara,Guinea,12.48,-13.296,13990
Hickory Hills,Hickory Hills,United States,41.7248,-87.8281,13992
Collingswood,Collingswood,United States,39.916,-75.0759,14010
Falls Church,Falls Church,United States,38.8846,-77.1751,14014
Chinsali,Chinsali,Zambia,-10.5496,32.06,14015
Big Rapids,Big Rapids,United States,43.6992,-85.4802,14021
Wangaratta,Wangaratta,Australia,-36.36,146.3,14022
Lamphun,Lamphun,Thailand,18.503,99.074,14030
Çorovodë,Corovode,Albania,40.5167,20.2333,14046
Maqat,Maqat,Kazakhstan,47.6482,53.3265,14082
Mountain Home,Mountain Home,United States,36.3345,-92.3845,14082
Chippewa Falls,Chippewa Falls,United States,44.9358,-91.3903,14084
Willowick,Willowick,United States,41.6343,-81.468,14087
Thomaston,Thomaston,United States,32.8907,-84.3272,14089
Sironko,Sironko,Uganda,1.25,34.3,14100
Levelland,Levelland,United States,33.5806,-102.3636,14104
Glasgow,Glasgow,United States,37.0048,-85.9264,14115
Mebane,Mebane,United States,36.0894,-79.2734,14117
Camden,Camden,United States,34.2564,-80.6085,14117
Shilka,Shilka,Russia,51.8706,116.0306,14132
Añatuya,Anatuya,Argentina,-28.4661,-62.8333,14133
Boutilimit,Boutilimit,Mauritania,17.5504,-14.7,14142
New Franklin,New Franklin,United States,40.9525,-81.5839,14149
Juan Aldama,Juan Aldama,Mexico,24.2904,-103.39,14162
Brooks,Brooks,Canada,50.5671,-111.9,14163
Effingham,Effingham,United States,39.12,-88.5509,14166
Williams Lake,Williams Lake,Canada,52.1166,-122.15,14168
Schwyz,Schwyz,Switzerland,47.02,8.648,14177
Fairburn,Fairburn,United States,33.5497,-84.5914,14182
Waxhaw,Waxhaw,United States,34.9362,-80.743,14194
Harrison,Harrison,United States,36.2438,-93.1198,14194
Highland Park,Highland Park,United States,40.5006,-74.4284,14195
West Richland,West Richland,United States,46.3115,-119.3996,14198
Canton,Canton,United States,40.5631,-90.0411,14203
Greendale,Greendale,United States,42.9371,-88.0019,14211
El Daba,El Daba,Egypt,31.0338,28.4333,14212
Kaoma,Kaoma,Zambia,-14.7796,24.8,14212
Kouroussa,Kouroussa,Guinea,10.653,-9.892,14223
Maridi,Maridi,South Sudan,4.9151,29.4769,14224
Mineral Wells,Mineral Wells,United States,32.8169,-98.0776,14225
Cayce,Cayce,United States,33.9458,-81.0432,14233
Chicago Ridge,Chicago Ridge,United States,41.7034,-87.7795,14236
Chota,Chota,Peru,-6.5496,-78.65,14240
Ballina,Ballina,Australia,-28.8614,153.568,14242
Cahokia,Cahokia,United States,38.5651,-90.1776,14260
Beacon,Beacon,United States,41.5036,-73.9655,14271
Antioch,Antioch,United States,42.4744,-88.072,14274
Lebanon,Lebanon,United States,37.6718,-92.6603,14274
Port Hedland,Port Hedland,Australia,-20.3104,118.606,14288
Ionia,Ionia,United States,42.9772,-85.0725,14289
Alausí,Alausi,Ecuador,-2.19,-78.85,14294
Coronel Bogado,Coronel Bogado,Paraguay,-27.17,-56.25,14297
Hewitt,Hewitt,United States,31.452,-97.1962,14322
Douglas,Douglas,United States,31.5074,-82.8543,14323
Tehachapi,Tehachapi,United States,35.127,-118.4751,14336
Raymondville,Raymondville,United States,26.4759,-97.7769,14339
Hayden,Hayden,United States,47.7685,-116.801,14344
Livingston,Livingston,Guatemala,15.8307,-88.7562,14350
Mill Valley,Mill Valley,United States,37.9085,-122.5421,14350
Whitewater,Whitewater,United States,42.8371,-88.734,14352
Paradise Valley,Paradise Valley,United States,33.5435,-111.9595,14355
Buford,Buford,United States,34.1183,-83.9918,14356
Mount Washington,Mount Washington,United States,38.0427,-85.5553,14360
Abadla,Abadla,Algeria,31.0171,-2.7333,14364
Kingston,Kingston,Australia,-42.9911,147.3084,14371
Lindenhurst,Lindenhurst,United States,42.4179,-88.0257,14372
Payson,Payson,United States,34.2432,-111.3195,14372
Basse Santa Su,Basse Santa Su,"Gambia, The",13.31,-14.223,14380
Hopatcong,Hopatcong,United States,40.9541,-74.6592,14384
Wauchula,Wauchula,United States,27.547,-81.8102,14390
Oldsmar,Oldsmar,United States,28.0506,-82.6696,14397
Washington,Washington,United States,38.5517,-91.015,14397
Tórshavn,Torshavn,Faroe Islands,62.03,-6.82,14398
Port Antonio,Port Antonio,Jamaica,18.159,-76.38,14400
Harrison,Harrison,United States,39.257,-84.7883,14411
Jacksonville,Jacksonville,United States,31.9642,-95.2617,14418
Cambridge,Cambridge,United States,38.5519,-76.0788,14418
Nioro du Sahel,Nioro du Sahel,Mali,15.2304,-9.59,14421
Fairview,Fairview,United States,40.8182,-74.0023,14421
Red Wing,Red Wing,United States,44.5818,-92.6041,14424
Ascension,Ascension,Bolivia,-15.6996,-63.08,14429
Gabú,Gabu,Guinea-Bissau,12.28,-14.234,14430
Greensburg,Greensburg,United States,40.3113,-79.5445,14430
Miami Springs,Miami Springs,United States,25.8195,-80.2896,14431
Gwanda,Gwanda,Zimbabwe,-20.9396,29.01,14450
Phillipsburg,Phillipsburg,United States,40.6895,-75.1821,14455
Robbinsdale,Robbinsdale,United States,45.0261,-93.3331,14461
Hartselle,Hartselle,United States,34.4392,-86.9399,14471
Hawaiian Gardens,Hawaiian Gardens,United States,33.8303,-118.0728,14473
Pineville,Pineville,United States,31.3414,-92.4096,14480
Boulder City,Boulder City,United States,35.8407,-114.9256,14481
Mount Holly,Mount Holly,United States,35.3079,-81.0132,14495
Norridge,Norridge,United States,41.9637,-87.8231,14498
Pleasanton,Pleasanton,United States,28.9636,-98.494,14503
Kiboga,Kiboga,Uganda,0.9161,31.7742,14512
Oil City,Oil City,United States,41.4282,-79.7035,14513
Fostoria,Fostoria,United States,41.1601,-83.4119,14517
Franklin Park,Franklin Park,United States,40.5903,-80.0999,14518
Worthington,Worthington,United States,40.0949,-83.0209,14528
Hugo,Hugo,United States,45.1671,-92.9588,14532
Kerman,Kerman,United States,36.7249,-120.0625,14533
Deming,Deming,United States,32.2632,-107.7514,14534
Tamaqua,Tamaqua,United States,40.8033,-75.9344,14536
Ust' Ordynskiy,Ust' Ordynskiy,Russia,52.833,104.7,14538
Toppenish,Toppenish,United States,46.3807,-120.3125,14550
Bosobolo,Bosobolo,Congo (Kinshasa),4.1904,19.88,14553
Gramercy,Gramercy,United States,30.061,-90.6929,14584
Astoria,Astoria,United States,46.1856,-123.8047,14599
Hartford,Hartford,United States,43.3215,-88.3777,14605
Thibodaux,Thibodaux,United States,29.7942,-90.8164,14610
Fraser,Fraser,United States,42.5388,-82.9496,14622
London,London,United States,39.8936,-83.4375,14626
Tecpan,Tecpan,Mexico,17.25,-100.68,14638
Gouré,Goure,Niger,13.9874,10.27,14639
Lakeway,Lakeway,United States,30.3557,-97.9805,14641
Chubbuck,Chubbuck,United States,42.9226,-112.4699,14644
Purcellville,Purcellville,United States,39.1378,-77.7109,14645
Campbellsville,Campbellsville,United States,37.3443,-85.3502,14650
Park City,Park City,United States,40.6459,-111.5038,14660
Abong Mbang,Abong Mbang,Cameroon,3.9837,13.1833,14661
Johnson City,Johnson City,United States,42.1233,-75.9625,14673
Crowley,Crowley,United States,30.2174,-92.3752,14678
Warren,Warren,United States,41.8433,-79.1445,14680
McFarland,McFarland,United States,35.6781,-119.2414,14680
Midlothian,Midlothian,United States,41.6254,-87.7243,14699
Graham,Graham,United States,36.0601,-79.3906,14707
Prince Rupert,Prince Rupert,Canada,54.3167,-130.33,14708
San Ramon,San Ramon,Peru,-11.1296,-75.34,14708
Boerne,Boerne,United States,29.7856,-98.7297,14719
Ondorhaan,Ondorhaan,Mongolia,47.3167,110.65,14723
Ijevan,Ijevan,Armenia,40.8756,45.1492,14737
Connersville,Connersville,United States,39.6582,-85.141,14740
Beech Grove,Beech Grove,United States,39.7153,-86.087,14740
Tamuín,Tamuin,Mexico,21.9804,-98.75,14748
Yankton,Yankton,United States,42.89,-97.3923,14749
Jennings,Jennings,United States,38.723,-90.2643,14755
Mastic Beach,Mastic Beach,United States,40.7667,-72.842,14760
New Freedom,New Freedom,United States,39.7353,-76.6967,14774
Knightdale,Knightdale,United States,35.7921,-78.4968,14794
Nuuk,Nuuk,Greenland,64.1983,-51.7327,14798
Pierre,Pierre,United States,44.3748,-100.3205,14808
Urzhar,Urzhar,Kazakhstan,47.1002,81.6048,14826
Tenafly,Tenafly,United States,40.9174,-73.9529,14846
Peshkopi,Peshkopi,Albania,41.6833,20.4333,14848
Sulphur Springs,Sulphur Springs,United States,33.1421,-95.6124,14850
Solothurn,Solothurn,Switzerland,47.212,7.537,14853
Chegdomyn,Chegdomyn,Russia,51.1178,133.0241,14855
Tonawanda,Tonawanda,United States,43.0105,-78.8805,14858
Henderson,Henderson,United States,32.1576,-94.796,14859
El Dorado,El Dorado,United States,37.8208,-96.8612,14860
Troy,Troy,United States,38.971,-90.9717,14889
Mariestad,Mariestad,Sweden,58.705,13.828,14891
Bedford,Bedford,United States,38.8602,-86.4895,14896
Swift Current,Swift Current,Canada,50.2837,-107.7666,14906
Archer Lodge,Archer Lodge,United States,35.6909,-78.3744,14907
Tecuala,Tecuala,Mexico,22.4004,-105.46,14921
Bredasdorp,Bredasdorp,South Africa,-34.5295,20.03,14936
Cambridge,Cambridge,United States,40.0221,-81.5868,14943
Izamal,Izamal,Mexico,20.9304,-89.0201,14954
Powder Springs,Powder Springs,United States,33.866,-84.6838,14956
Tsumeb,Tsumeb,Namibia,-19.24,17.71,14959
Crowley,Crowley,United States,32.578,-97.3584,14969
Lake Geneva,Lake Geneva,United States,42.5825,-88.4283,14974
Lady Lake,Lady Lake,United States,28.924,-81.93,14974
Niceville,Niceville,United States,30.5301,-86.4826,14974
Port Isabel,Port Isabel,United States,26.0538,-97.2505,14991
Chaghcharan,Chaghcharan,Afghanistan,34.5167,65.25,15000
Paro,Paro,Bhutan,27.3833,89.5167,15000
Kok Yangak,Kok Yangak,Kyrgyzstan,41.0307,73.2058,15000
Salyan,Salyan,Nepal,28.35,82.1833,15000
Ramechhap,Ramechhap,Nepal,27.326,86.087,15000
Bhimphedi,Bhimphedi,Nepal,27.551,85.13,15000
Gikongoro,Gikongoro,Rwanda,-2.4833,29.5667,15000
Chaguaramas,Chaguaramas,Venezuela,9.2159,-63.7523,15000
Longwood,Longwood,United States,28.7016,-81.3489,15011
Buda,Buda,United States,30.0854,-97.844,15023
Fort Mill,Fort Mill,United States,35.0072,-80.9381,15029
College Park,College Park,United States,33.6385,-84.4597,15035
Jackson,Jackson,United States,37.3794,-89.6525,15036
Vandalia,Vandalia,United States,39.879,-84.193,15058
Taft,Taft,United States,35.1267,-119.4242,15060
Dumas,Dumas,United States,35.8613,-101.9642,15063
Las Vegas,Las Vegas,United States,35.6011,-105.2206,15077
La Grande,La Grande,United States,45.3243,-118.0865,15077
Weston,Weston,United States,44.8905,-89.5488,15092
Dalandzadgad,Dalandzadgad,Mongolia,43.5836,104.4403,15093
West Park,West Park,United States,25.984,-80.1922,15112
Andrews,Andrews,United States,32.3211,-102.5522,15113
Ramsey,Ramsey,United States,41.0595,-74.1457,15116
Washington Court House,Washington Court House,United States,39.5384,-83.4276,15116
Santa Bárbara,Santa Barbara,Honduras,14.919,-88.236,15119
Hartsville,Hartsville,United States,34.3679,-80.0829,15133
Lüderitz,Luderitz,Namibia,-26.648,15.1594,15137
Kenmore,Kenmore,United States,42.9646,-78.8713,15143
Sarandë,Sarande,Albania,39.877,20,15147
Yorkton,Yorkton,Canada,51.2171,-102.4665,15172
Manga,Manga,Burkina Faso,11.662,-1.065,15173
Parlier,Parlier,United States,36.6082,-119.5436,15174
Depew,Depew,United States,42.9117,-78.7044,15190
Cambridge,Cambridge,New Zealand,-37.8894,175.4703,15192
Villa Rica,Villa Rica,United States,33.7305,-84.9168,15201
Daru,Daru,Papua New Guinea,-9.1092,143.2337,15214
Belmopan,Belmopan,Belize,17.252,-88.7671,15220
Sterling,Sterling,United States,40.6207,-103.1919,15228
São Gabriel da Cachoeira,Sao Cabriel da Cachoeira,Brazil,-0.1332,-67.0833,15231
Yazoo City,Yazoo City,United States,32.8618,-90.4067,15241
Newport,Newport,United States,39.0855,-84.4868,15241
Wendell,Wendell,United States,35.7823,-78.3963,15242
Vyazemskiy,Vyazemskiy,Russia,47.5328,134.7475,15247
Indianola,Indianola,United States,41.3624,-93.5659,15249
Ammon,Ammon,United States,43.4748,-111.9559,15252
Tessenei,Tessenei,Eritrea,15.1104,36.6575,15255
Takéo,Takeo,Cambodia,10.9838,104.7833,15264
Cambridge,Cambridge,United States,45.5615,-93.228,15265
Udachnyy,Udachnyy,Russia,66.4232,112.3965,15266
Callaway,Callaway,United States,30.1352,-85.56,15269
Berkley,Berkley,United States,42.4986,-83.1853,15272
Zamora,Zamora,Ecuador,-4.0696,-78.97,15276
Canyon,Canyon,United States,34.9877,-101.9179,15294
Jamestown,Jamestown,United States,46.9065,-98.6927,15297
Junín,Junin,Peru,-11.1496,-76.01,15320
Bay Village,Bay Village,United States,41.4851,-81.9315,15328
Cardenas,Cardenas,Mexico,22,-99.67,15331
Blackfoot,Blackfoot,United States,43.1939,-112.3457,15340
Kulunda,Kulunda,Russia,52.5827,78.9473,15345
Harrisburg,Harrisburg,United States,35.3145,-80.6495,15349
Nerchinsk,Nerchinsk,Russia,52.009,116.5486,15360
Addison,Addison,United States,32.9587,-96.8356,15368
Stallings,Stallings,United States,35.108,-80.6607,15378
Westbury,Westbury,United States,40.7599,-73.5891,15384
New Haven,New Haven,United States,41.0669,-85.0282,15384
Nyunzu,Nyunzu,Congo (Kinshasa),-5.9496,28.0167,15397
Burrel,Burrel,Albania,41.626,20.016,15405
Kérouané,Kerouane,Guinea,9.2704,-9.02,15406
Galion,Galion,United States,40.7392,-82.7773,15406
Belgrade,Belgrade,United States,45.7822,-111.1757,15411
Millbrook,Millbrook,United States,32.5033,-86.3729,15413
Carthage,Carthage,United States,37.1503,-94.3225,15421
Mitchell,Mitchell,United States,43.7295,-98.0336,15421
Cleveland,Cleveland,United States,33.7431,-90.729,15424
Newton,Newton,United States,41.6965,-93.0405,15428
Herisau,Herisau,Switzerland,47.3833,9.2833,15438
Villa Unión,Villa Union,Mexico,23.2,-106.23,15443
Kuala Lipis,Kuala Lipis,Malaysia,4.184,102.042,15448
Griffith,Griffith,Australia,-34.29,146.04,15455
Río Bueno,Rio Bueno,Chile,-40.34,-72.96,15456
Washington,Washington,United States,40.7586,-74.9826,15457
